,f1,acc,prec,kappa,recall
yahoo,0.5843179377013963,0.720173535791757,0.4738675958188153,0.3902262294969906,0.7619047619047619
hull,0.5551912568306011,0.7057122198120029,0.4551971326164875,0.3507963364716222,0.711484593837535
pathway,0.6244635193133048,0.7469269703543022,0.5060869565217392,0.4489450208673438,0.8151260504201681
express,0.5850945494994437,0.7302964569775849,0.48523985239852396,0.3975925140921305,0.7366946778711485
contest,0.5592315901814301,0.7013738250180767,0.4517241379310345,0.35222188577047264,0.7338935574229691
infrastructure,0.6329113924050633,0.7693420101229211,0.537109375,0.4724397584958727,0.7703081232492998
coke,0.5559105431309904,0.6984815618221258,0.44768439108061747,0.3472730750468852,0.7331460674157303
mysterious,0.5828092243186583,0.7122198120028923,0.46488294314381273,0.3840305459005423,0.7808988764044944
squirrel,0.6043956043956045,0.7396963123644251,0.4963898916967509,0.4238046852034877,0.7724719101123596
makeup,0.6231386025200458,0.7621113521330442,0.5261121856866537,0.45784415940328027,0.7640449438202247
frankreich,0.6373117033603709,0.7736804049168474,0.5424063116370809,0.4800533304506063,0.7724719101123596
shots,0.5781584582441113,0.7151120751988431,0.4671280276816609,0.3809240319659709,0.7584269662921348
lisboa,0.6303854875283447,0.7642805495300072,0.5285171102661597,0.4666258130307326,0.7808988764044944
latin,0.6047032474804032,0.7447577729573391,0.5027932960893855,0.42745008356055947,0.7584269662921348
mammal,0.6453038674033149,0.7678958785249458,0.5309090909090909,0.48445561858752895,0.8225352112676056
21,0.5784418356456777,0.7143890093998554,0.46563573883161513,0.3810860691258493,0.7633802816901408
poverty,0.5826086956521739,0.7223427331887202,0.4743362831858407,0.39042022015357947,0.7549295774647887
kunst,0.6075085324232081,0.7505422993492408,0.5095419847328244,0.4344175141088906,0.752112676056338
botanical,0.6211453744493393,0.7512653651482285,0.5099457504520796,0.44880864384904307,0.7943661971830986
different,0.545068928950159,0.6898047722342733,0.4370748299319728,0.3308736208524071,0.723943661971831
processed,0.5809128630705395,0.707881417208966,0.45901639344262296,0.38010411258004817,0.7909604519774012
interstate,0.5924276169265034,0.735357917570499,0.4889705882352941,0.4092102775268387,0.751412429378531
fight,0.5776330076004342,0.7187274041937817,0.4691358024691358,0.38325956343351597,0.751412429378531
scarf,0.5866099893730075,0.7187274041937817,0.47018739352640543,0.3926588974799251,0.7796610169491526
this,0.5641569459172853,0.702819956616052,0.45161290322580644,0.35928702585900807,0.751412429378531
job,0.5404298874104402,0.6753434562545192,0.42375601926163725,0.31769890793060596,0.7457627118644068
poor,0.5766738660907127,0.7165582067968185,0.46678321678321677,0.38089854536235757,0.7542372881355932
strong,0.5292307692307693,0.6681127982646421,0.41545893719806765,0.30146672872946234,0.7288135593220338
24mm,0.5991189427312776,0.7368040491684743,0.49097472924187724,0.4170314475896666,0.768361581920904
pig,0.5763440860215054,0.7151120751988431,0.4652777777777778,0.37965258850932737,0.7570621468926554
canterbury,0.5539112050739957,0.6948662328271873,0.44256756756756754,0.3436371856380359,0.7401129943502824
gateway,0.6158940397350994,0.7483731019522777,0.5045207956600362,0.44204131790674495,0.7903682719546742
princess,0.5946547884187082,0.7368040491684743,0.48990825688073397,0.41270048672132753,0.7563739376770539
hd,0.5479744136460555,0.6934201012292118,0.4393162393162393,0.3368436766322418,0.7280453257790368
andalucia,0.6046511627906976,0.7541576283441793,0.5128205128205128,0.43444971242594155,0.7365439093484419
canopy,0.566200215285253,0.7086044830079538,0.4565972222222222,0.3653153045432961,0.7450424929178471
summertime,0.565356004250797,0.7042660882140275,0.4523809523809524,0.3617703308792417,0.7535410764872521
led,0.5708245243128964,0.7064352856109906,0.45531197301854975,0.36886226198772565,0.7648725212464589
worn,0.5681581685744017,0.6999276934201012,0.44901315789473684,0.3621522201785923,0.773371104815864
triangle,0.5757906215921483,0.7187274041937817,0.46808510638297873,0.38164332831050074,0.7478753541076487
tables,0.5923497267759563,0.7302964569775849,0.4822064056939502,0.4061528331144171,0.7677053824362606
360,0.5873192436040046,0.7317425885755604,0.4826325411334552,0.40214907676156364,0.75
naturaleza,0.6289592760180995,0.7628344179320318,0.5225563909774437,0.46509379230322956,0.7897727272727273
monotone,0.5594855305466238,0.702819956616052,0.44922547332185886,0.3550399119497569,0.7414772727272727
shorts,0.5813221406086044,0.7114967462039046,0.46089850249584025,0.38337235094620037,0.7869318181818182
cincinnati,0.5780730897009967,0.7245119305856833,0.47368421052631576,0.3879713570553288,0.7414772727272727
brothers,0.5689839572192513,0.7086044830079538,0.4562607204116638,0.3685668418542314,0.7556818181818182
cove,0.5934782608695652,0.7295733911785972,0.48063380281690143,0.40716433922300355,0.7755681818181818
agfa,0.5742145178764897,0.7158351409978309,0.46409807355516636,0.3784980417941167,0.7528409090909091
thechallengefactory,0.5863192182410423,0.7245119305856833,0.47368421052631576,0.3968392965683497,0.7692307692307693
gettyimages,0.5925925925925926,0.7295733911785972,0.47971781305114636,0.40653311303868933,0.7749287749287749
jeff,0.5978260869565218,0.7324656543745481,0.4833040421792619,0.4137964216734141,0.7834757834757835
punk,0.6204545454545454,0.7584960231381056,0.5160680529300568,0.4537875939182814,0.7777777777777778
eos400d,0.5807860262008734,0.7223427331887202,0.47079646017699117,0.38971130708183654,0.7578347578347578
70200mm,0.5982721382289418,0.7310195227765727,0.4817391304347826,0.4133736522357835,0.7891737891737892
orleans,0.5741728922091782,0.7114967462039046,0.4590443686006826,0.37612478928749504,0.7663817663817664
spanien,0.6538461538461539,0.7917570498915402,0.5654885654885655,0.5100775651480822,0.7749287749287749
seats,0.6056497175141242,0.74765003615329,0.50187265917603,0.4315458839906865,0.7635327635327636
regional,0.556390977443609,0.7013738250180767,0.4457831325301205,0.35157622040861736,0.74
chevy,0.5817782656421514,0.7245119305856833,0.47237076648841353,0.3923949479539628,0.7571428571428571
song,0.5950226244343891,0.7411424439624006,0.49250936329588013,0.4166702011847705,0.7514285714285714
